ID,name,birthstate,countryName,countryCode,birthyear,gender,occupation
150091,George Foreman,TX,United States,US,1949,Male,BOXER
151398,Philip Roth,NJ,UNITED STATES,US,1933,Male,WRITER
59720,Alicia Keys,NY,United States,US,1981,Female,MUSICIAN
151488,Michael S. Dell,TX,UNITED STATES,US,1965,Male,BUSINESSPERSON
151603,Dean Martin,OH,UNITED STATES,US,1917,Male,MUSICIAN
60143,Roy Lichtenstein,NY,UNITED STATES,US,1923,Male,ARTIST
151949,Vincent Price,MO,UNITED STATES,US,1911,Male,ACTOR
152041,Buffalo Bill,IA,United States,US,1846,Male,CELEBRITY
61404,Sylvester Stallone,NY,UNITED STATES,US,1946,Male,ACTOR
285187,Jennifer Beals,IL,United States,US,1963,Female,ACTOR
61999,Danielle Steel,NY,UNITED STATES,US,1947,Female,WRITER
152557,Art Tatum,OH,UNITED STATES,US,1909,Male,MUSICIAN
152603,B.B. King,MS,UNITED STATES,US,1925,Male,MUSICIAN
152817,Dorothea Lange,NJ,UNITED STATES,US,1895,Female,JOURNALIST
152833,Sitting Bull,ND,United States,US,1831,Male,POLITICIAN
153079,Ornette Coleman,TX,UNITED STATES,US,1930,Male,MUSICIAN
153147,Wes Craven,OH,UNITED STATES,US,1939,Male,FILM DIRECTOR
153828,Joe Frazier,SC,United States,US,1944,Male,BOXER
153956,Richard Gere,PA,UNITED STATES,US,1949,Male,ACTOR
154002,Will Wright,GA,UNITED STATES,US,1960,Male,GAME DESIGNER
62811,Walter Matthau,NY,UNITED STATES,US,1920,Male,ACTOR
290192,Betty Ford,IL,UNITED STATES,US,1918,Female,SOCIAL ACTIVIST
154450,Mark Twain,MO,UNITED STATES,US,1835,Male,WRITER
63520,Jane Fonda,NY,UNITED STATES,US,1937,Female,ACTOR
154695,Diana Ross,MI,UNITED STATES,US,1944,Female,SINGER
154698,Will Smith,PA,United States,US,1968,Male,ACTOR
592095,William Henry Pickering,MA,UNITED STATES,US,1858,Male,ASTRONOMER
155317,Sam Walton,OK,United States,US,1918,Male,BUSINESSPERSON
155736,Truman Capote,LA,UNITED STATES,US,1924,Male,WRITER
155800,Frederick Reines,NJ,United States,US,1918,Male,PHYSICIST
155915,Mary Steenburgen,AR,UNITED STATES,US,1953,Female,ACTOR
64965,Sigourney Weaver,NY,UNITED STATES,US,1949,Female,ACTOR
155974,Bill Evans,NJ,UNITED STATES,US,1929,Male,MUSICIAN
156006,Laurence Fishburne,GA,UNITED STATES,US,1961,Male,ACTOR
385525,Marcia Gay Harden,CA,United States,US,1959,Female,ACTOR
61020,Dave Mustaine,CA,UNITED STATES,US,1961,Male,MUSICIAN
157437,Iggy Pop,MI,UNITED STATES,US,1947,Male,MUSICIAN
157470,Mia Hamm,AL,UNITED STATES,US,1972,Female,SOCCER PLAYER
21111,Nicolas Cage,CA,UNITED STATES,US,1964,Male,ACTOR
64966,Maria Callas,NY,United States,US,1923,Female,SINGER
67018,Eugene O'Neill,NY,United States,US,1888,Male,WRITER
158177,Condoleezza Rice,AL,UNITED STATES,US,1954,Female,POLITICIAN
158538,Evander Holyfield,AL,UNITED STATES,US,1962,Male,BOXER
68323,Susan Sarandon,NY,United States,US,1946,Female,ACTOR
158889,George Clooney,KY,UNITED STATES,US,1961,Male,ACTOR
158894,Bill Cosby,PA,UNITED STATES,US,1937,Male,ACTOR
159184,Edgar Cayce,KY,UNITED STATES,US,1877,Male,CELEBRITY
159268,River Phoenix,OR,UNITED STATES,US,1970,Male,ACTOR
68375,Tony Curtis,NY,UNITED STATES,US,1925,Male,ACTOR
1135560,Lloyd Shapley,MA,UNITED STATES,US,1923,Male,MATHEMATICIAN
2105133,Ben Foster,MA,UNITED STATES,US,1980,Male,ACTOR
88923,Snoop Dogg,CA,UNITED STATES,US,1971,Male,MUSICIAN
70986,Art Garfunkel,NY,United States,US,1941,Male,SINGER
159727,Jewel,UT,United States,US,1974,Female,MUSICIAN
312482,Jason Robards,IL,UNITED STATES,US,1922,Male,ACTOR
160138,Stanley B. Prusiner,IA,UNITED STATES,US,1942,Male,CHEMIST
160158,P. T. Barnum,CT,UNITED STATES,US,1810,Male,BUSINESSPERSON
113080,Billie Jean King,CA,UNITED STATES,US,1943,Female,TENNIS PLAYER
72336,Barbra Streisand,NY,United States,US,1942,Female,SINGER
7079612,Jennette McCurdy,CA,UNITED STATES,US,1992,Female,ACTOR
161436,Ernest Borgnine,CT,UNITED STATES,US,1917,Male,ACTOR
323983,Billy Zane,IL,UNITED STATES,US,1966,Male,ACTOR
161547,Martha Washington,VA,United States,US,1731,Female,COMPANION
73626,Christopher Reeve,NY,UNITED STATES,US,1952,Male,ACTOR
16555375,Russell Westbrook,CA,UNITED STATES,US,1988,Male,BASKETBALL PLAYER
26823325,Shane Dawson,CA,UNITED STATES,US,1988,Male,ACTOR
77618,Mario Puzo,NY,UNITED STATES,US,1920,Male,WRITER
162279,Samantha Smith,ME,UNITED STATES,US,1972,Female,SOCIAL ACTIVIST
162385,Thorstein Veblen,WI,UNITED STATES,US,1857,Male,ECONOMIST
162617,Chuck Norris,OK,UNITED STATES,US,1940,Male,ACTOR
162864,Lauryn Hill,NJ,United States,US,1975,Female,MUSICIAN
79156,Harvey Keitel,NY,UNITED STATES,US,1939,Male,ACTOR
8397,Danny Elfman,CA,UNITED STATES,US,1953,Male,COMPOSER
17519,Larry Wall,CA,UNITED STATES,US,1954,Male,COMPUTER SCIENTIST
338887,Daryl Hannah,IL,UNITED STATES,US,1960,Female,ACTOR
163416,Hank Williams,AL,UNITED STATES,US,1923,Male,SINGER
83117,Henry James,NY,UNITED STATES,US,1843,Male,WRITER
163893,Elijah Wood,IA,UNITED STATES,US,1981,Male,ACTOR
164100,Harriet Beecher Stowe,CT,UNITED STATES,US,1811,Female,WRITER
164120,Ethan Hawke,TX,UNITED STATES,US,1970,Male,ACTOR
87624,Mickey Rooney,NY,UNITED STATES,US,1920,Male,ACTOR
164370,Roy Scheider,NJ,United States,US,1932,Male,ACTOR
164477,Solomon Burke,PA,UNITED STATES,US,1940,Male,SINGER
342375,Karl Malden,IL,UNITED STATES,US,1912,Male,ACTOR
19318,Marilyn Monroe,CA,United States,US,1926,Female,ACTOR
164910,Serena Williams,MI,UNITED STATES,US,1981,Female,TENNIS PLAYER
88493,Howard Zinn,NY,UNITED STATES,US,1922,Male,HISTORIAN
165126,Cyrus Vance,WV,UNITED STATES,US,1917,Male,LAWYER
89151,Schuyler Colfax,NY,UNITED STATES,US,1823,Male,POLITICIAN
165755,Pearl S. Buck,WV,UNITED STATES,US,1892,Female,WRITER
165932,Isaac Hayes,TN,United States,US,1942,Male,MUSICIAN
166103,David Hasselhoff,MD,UNITED STATES,US,1952,Male,ACTOR
166163,John Edwards,SC,UNITED STATES,US,1953,Male,POLITICIAN
166419,Omar Bradley,MO,United States,US,1893,Male,MILITARY PERSONNEL
166519,Mahalia Jackson,LA,UNITED STATES,US,1911,Female,SINGER
166538,Nat King Cole,AL,UNITED STATES,US,1919,Male,MUSICIAN
166777,Brittany Murphy,GA,UNITED STATES,US,1977,Female,ACTOR
166911,Stevie Ray Vaughan,TX,UNITED STATES,US,1954,Male,MUSICIAN
2121780,Lisa Edelstein,MA,UNITED STATES,US,1967,Female,ACTOR
167032,Sarah Vaughan,NJ,UNITED STATES,US,1924,Female,SINGER
167051,Connie Francis,NJ,UNITED STATES,US,1938,Female,SINGER
167144,Frankie Muniz,NJ,United States,US,1985,Male,ACTOR
167289,Walter Cronkite,MO,UNITED STATES,US,1916,Male,PRESENTER
167293,Dionne Warwick,NJ,United States,US,1940,Female,SINGER
42148,Dustin Hoffman,CA,UNITED STATES,US,1937,Male,ACTOR
90095,Ben Stiller,NY,UNITED STATES,US,1965,Male,ACTOR
90682,William James,NY,UNITED STATES,US,1842,Male,PSYCHOLOGIST
42621,Gwyneth Paltrow,CA,UNITED STATES,US,1972,Female,ACTOR
168094,Kris Kristofferson,TX,United States,US,1936,Male,SINGER
43113,Ashley Judd,CA,United States,US,1968,Female,ACTOR
44442,Thora Birch,CA,UNITED STATES,US,1982,Female,ACTOR
93585,Don DeLillo,NY,UNITED STATES,US,1936,Male,WRITER
168404,Faith Hill,MS,UNITED STATES,US,1967,Female,SINGER
168494,F. Murray Abraham,PA,UNITED STATES,US,1939,Male,ACTOR
168540,Lil Wayne,LA,United States,US,1982,Male,SINGER
168544,James Garner,OK,United States,US,1928,Male,ACTOR
51845,Ritchie Valens,CA,United States,US,1941,Male,MUSICIAN
168576,James Woods,UT,United States,US,1947,Male,ACTOR
168715,Ron Paul,PA,UNITED STATES,US,1935,Male,POLITICIAN
169408,Nelly,TX,UNITED STATES,US,1974,Male,SINGER
169602,Billy Ray Cyrus,KY,UNITED STATES,US,1961,Male,MUSICIAN
169833,Tracy Chapman,OH,UNITED STATES,US,1964,Female,SINGER
52711,Leonardo DiCaprio,CA,UNITED STATES,US,1974,Male,ACTOR
97367,Robert C. Merton,NY,UNITED STATES,US,1944,Male,ECONOMIST
170438,Heather Graham,WI,UNITED STATES,US,1970,Female,ACTOR
99881,Andy Kaufman,NY,UNITED STATES,US,1949,Male,ACTOR
170490,Lionel Richie,AL,UNITED STATES,US,1949,Male,MUSICIAN
52737,Adlai Stevenson II,CA,UNITED STATES,US,1900,Male,DIPLOMAT
345575,Sidney Sheldon,IL,UNITED STATES,US,1917,Male,WRITER
102095,Robert Hofstadter,NY,UNITED STATES,US,1915,Male,PHYSICIST
102592,Julia Louis-Dreyfus,NY,UNITED STATES,US,1961,Female,ACTOR
171268,Chris Rock,SC,UNITED STATES,US,1965,Male,ACTOR
171528,Woody Harrelson,TX,United States,US,1961,Male,ACTOR
102690,Adam Sandler,NY,UNITED STATES,US,1966,Male,ACTOR
171606,Ed Harris,NJ,UNITED STATES,US,1950,Male,ACTOR
346473,Chaka Khan,IL,UNITED STATES,US,1953,Female,MUSICIAN
104492,Jerry Seinfeld,NY,UNITED STATES,US,1954,Male,COMEDIAN
172119,Cannonball Adderley,FL,UNITED STATES,US,1928,Male,MUSICIAN
105022,Larry David,NY,UNITED STATES,US,1947,Male,ACTOR
172671,Harold Lloyd,NE,United States,US,1893,Male,ACTOR
2205848,Henry Way Kendall,MA,UNITED STATES,US,1926,Male,PHYSICIST
105891,Samuel P. Huntington,NY,UNITED STATES,US,1927,Male,POLITICAL SCIENTIST
173129,Erykah Badu,TX,UNITED STATES,US,1971,Female,MUSICIAN
141833,Pete Seeger,NY,UNITED STATES,US,1919,Male,MUSICIAN
52828,Lindsay Davenport,CA,United States,US,1976,Female,TENNIS PLAYER
142242,Paul Stanley,NY,UNITED STATES,US,1952,Male,MUSICIAN
4221870,Conan O'Brien,MA,UNITED STATES,US,1963,Male,PRESENTER
53327,Val Kilmer,CA,UNITED STATES,US,1959,Male,ACTOR
56439,Jeff Bridges,CA,UNITED STATES,US,1949,Male,ACTOR
65954,John Cage,CA,UNITED STATES,US,1912,Male,COMPOSER
381566,Tom Berenger,IL,UNITED STATES,US,1949,Male,ACTOR
175864,Vernon L. Smith,KS,UNITED STATES,US,1927,Male,ECONOMIST
176157,Thomas L. Friedman,MN,UNITED STATES,US,1953,Male,WRITER
142510,The Notorious B.I.G.,NY,United States,US,1972,Male,SINGER
71908,Earl Warren,CA,UNITED STATES,US,1891,Male,JUDGE
178246,Burt Reynolds,MI,UNITED STATES,US,1936,Male,ACTOR
179105,Lana Turner,ID,UNITED STATES,US,1921,Female,ACTOR
179179,Traci Lords,OH,UNITED STATES,US,1968,Female,PORNOGRAPHIC ACTOR
179187,Newt Gingrich,PA,UNITED STATES,US,1943,Male,POLITICIAN
179328,Burt Bacharach,MO,UNITED STATES,US,1928,Male,MUSICIAN
72650,Florence Griffith-Joyner,CA,UNITED STATES,US,1959,Female,ATHLETE
142540,Mos Def,NY,UNITED STATES,US,1973,Male,SINGER
180519,Missy Elliott,VA,United States,US,1971,Female,SINGER
72655,Marion Jones,CA,UNITED STATES,US,1975,Female,BASKETBALL PLAYER
181579,J. P. Morgan,CT,UNITED STATES,US,1837,Male,BUSINESSPERSON
182023,Fred Durst,FL,UNITED STATES,US,1970,Male,MUSICIAN
142548,Lucy Liu,NY,United States,US,1968,Female,ACTOR
182812,Tom Wolfe,VA,UNITED STATES,US,1931,Male,WRITER
382199,Ray Manzarek,IL,UNITED STATES,US,1939,Male,MUSICIAN
182997,Kathleen Turner,MO,UNITED STATES,US,1954,Female,ACTOR
183124,Chris Tucker,GA,UNITED STATES,US,1971,Male,ACTOR
94289,Sally Ride,CA,UNITED STATES,US,1951,Female,ASTRONAUT
144010,Ja Rule,NY,UNITED STATES,US,1976,Male,SINGER
183652,Ken Wilber,OK,UNITED STATES,US,1949,Male,WRITER
183753,Jane Wyman,MO,UNITED STATES,US,1917,Female,ACTOR
183759,Loretta Young,UT,UNITED STATES,US,1913,Female,ACTOR
146167,Nas,NY,United States,US,1973,Male,SINGER
5119376,John F. Kennedy,MA,UNITED STATES,US,1917,Male,POLITICIAN
149109,Carole King,NY,UNITED STATES,US,1942,Female,SINGER
185062,Pete Conrad,PA,UNITED STATES,US,1930,Male,ASTRONAUT
186041,Ellen Burstyn,MI,UNITED STATES,US,1932,Female,ACTOR
186234,David Bohm,PA,UNITED STATES,US,1917,Male,PHYSICIST
151451,Busta Rhymes,NY,United States,US,1972,Male,SINGER
186642,Steve Fossett,TN,United States,US,1944,Male,BUSINESSPERSON
151855,Billy the Kid,NY,UNITED STATES,US,1859,Male,MAFIOSO
187081,Anne Baxter,IN,UNITED STATES,US,1923,Female,ACTOR
187094,Shelley Winters,MO,UNITED STATES,US,1920,Female,ACTOR
152195,Don Rickles,NY,UNITED STATES,US,1926,Male,ACTOR
154183,Harry Belafonte,NY,United States,US,1927,Male,SINGER
187807,Demi Moore,NM,UNITED STATES,US,1962,Female,ACTOR
188548,Samuel Colt,CT,UNITED STATES,US,1814,Male,INVENTOR
188899,Tim Allen,CO,UNITED STATES,US,1953,Male,ACTOR
189322,Jeb Bush,TX,United States,US,1953,Male,POLITICIAN
189774,Norman Mailer,NJ,United States,US,1923,Male,WRITER
393496,William Friedkin,IL,UNITED STATES,US,1935,Male,FILM DIRECTOR
154554,John Williams,NY,United States,US,1932,Male,COMPOSER
192252,George Akerlof,CT,UNITED STATES,US,1940,Male,ECONOMIST
192381,Joe Pantoliano,NJ,UNITED STATES,US,1951,Male,ACTOR
158079,Joss Whedon,NY,UNITED STATES,US,1964,Male,WRITER
158106,"Cuba Gooding, Jr.",NY,UNITED STATES,US,1968,Male,ACTOR
193843,Joanne Woodward,GA,UNITED STATES,US,1930,Female,ACTOR
194037,Raymond Carver,OR,United States,US,1938,Male,WRITER
158879,George Carlin,NY,UNITED STATES,US,1937,Male,COMEDIAN
195086,Harper Lee,AL,United States,US,1926,Female,WRITER
195173,LiliÊ»uokalani,HI,UNITED STATES,US,1838,Female,NOBLEMAN
159625,Richard Dreyfuss,NY,UNITED STATES,US,1947,Male,ACTOR
196526,Asaph Hall,CT,UNITED STATES,US,1829,Male,ASTRONOMER
113157,Julie Kavner,CA,UNITED STATES,US,1950,Female,ACTOR
197517,Rachel Corrie,WA,UNITED STATES,US,1979,Female,SOCIAL ACTIVIST
197736,Lillian Gish,OH,UNITED STATES,US,1893,Female,ACTOR
396657,Ben Roy Mottelson,IL,UNITED STATES,US,1926,Male,PHYSICIST
161257,Cynthia Nixon,NY,UNITED STATES,US,1966,Female,ACTOR
199997,Bettie Page,TN,UNITED STATES,US,1923,Female,MODEL
200053,Don Johnson,MO,UNITED STATES,US,1949,Male,ACTOR
161895,Alan Arkin,NY,UNITED STATES,US,1934,Male,ACTOR
200966,Tecumseh,OH,United States,US,1768,Male,POLITICIAN
201184,Charles Barkley,AL,UNITED STATES,US,1963,Male,BASKETBALL PLAYER
148328,Ice Cube,CA,United States,US,1969,Male,SINGER
149681,Beck Hansen,CA,UNITED STATES,US,1970,Male,MUSICIAN
202835,Jack Kevorkian,MI,UNITED STATES,US,1928,Male,PHYSICIAN
203317,Richard Evelyn Byrd,VA,United States,US,1888,Male,EXPLORER
203416,Ben Browder,TN,UNITED STATES,US,1962,Male,ACTOR
161920,Ryan O'Neal,CA,UNITED STATES,US,1941,Male,ACTOR
13737627,Roger Myerson,MA,UNITED STATES,US,1951,Male,ECONOMIST
204352,RenÃ©e Zellweger,TX,United States,US,1969,Female,ACTOR
204467,Kim Basinger,GA,UNITED STATES,US,1953,Female,ACTOR
204728,Matthew Perry,CT,United States,US,1794,Male,MILITARY PERSONNEL
204995,Frederick Winslow Taylor,PA,United States,US,1856,Male,ENGINEER
161947,Alan Greenspan,NY,UNITED STATES,US,1926,Male,ECONOMIST
396732,James Cronin,IL,UNITED STATES,US,1931,Male,PHYSICIST
205814,James Fenimore Cooper,NJ,UNITED STATES,US,1789,Male,WRITER
162870,Jay-Z,NY,UNITED STATES,US,1969,Male,SINGER
206353,Oliver E. Williamson,WI,UNITED STATES,US,1932,Male,ECONOMIST
163892,Viggo Mortensen,NY,UNITED STATES,US,1958,Male,ACTOR
206714,Geraldine Page,MO,UNITED STATES,US,1924,Female,ACTOR
164356,Bernard Herrmann,NY,UNITED STATES,US,1911,Male,COMPOSER
207748,Keith Jarrett,PA,United States,US,1945,Male,MUSICIAN
207750,David Robinson,FL,UNITED STATES,US,1965,Male,BASKETBALL PLAYER
207772,Harry Harrison,CT,UNITED STATES,US,1925,Male,WRITER
164579,Etta James,CA,UNITED STATES,US,1938,Female,SINGER
208200,Charles Bronson,PA,United States,US,1921,Male,ACTOR
165113,Neil Diamond,NY,UNITED STATES,US,1941,Male,SINGER
209066,Reba McEntire,OK,United States,US,1955,Female,SINGER
209227,Wes Montgomery,IN,UNITED STATES,US,1923,Male,MUSICIAN
210214,Patricia Neal,KY,United States,US,1926,Female,ACTOR
170984,Edward James Olmos,CA,UNITED STATES,US,1947,Male,ACTOR
210359,Bette Midler,HI,UNITED STATES,US,1945,Female,ACTOR
210483,Wynton Marsalis,LA,UNITED STATES,US,1961,Male,MUSICIAN
15124855,Samuel Adams,MA,UNITED STATES,US,1722,Male,POLITICIAN
165567,Lenny Kravitz,NY,UNITED STATES,US,1964,Male,MUSICIAN
211518,Warren Buffett,NE,UNITED STATES,US,1930,Male,BUSINESSPERSON
212187,John Mayer,CT,UNITED STATES,US,1977,Male,MUSICIAN
181376,Bret Easton Ellis,CA,UNITED STATES,US,1964,Male,WRITER
201949,Mia Farrow,CA,UNITED STATES,US,1945,Female,ACTOR
167595,Anthony Perkins,NY,UNITED STATES,US,1932,Male,ACTOR
213137,James Baker,TX,UNITED STATES,US,1930,Male,POLITICIAN
213216,Alexander Calder,PA,United States,US,1898,Male,SCULPTOR
213237,Willem Dafoe,WI,United States,US,1955,Male,ACTOR
400595,Patricia Arquette,IL,UNITED STATES,US,1968,Female,ACTOR
202664,Diane Keaton,CA,UNITED STATES,US,1946,Female,ACTOR
171045,Robert Downey Jr.,NY,UNITED STATES,US,1965,Male,ACTOR
214233,Nina Simone,NC,UNITED STATES,US,1933,Female,SINGER
214753,Chief Seattle,WA,United States,US,1780,Male,POLITICIAN
215554,Usher,TX,UNITED STATES,US,1978,Male,SINGER
215566,Pink,PA,United States,US,1979,Female,SINGER
215642,LeAnn Rimes,MS,UNITED STATES,US,1982,Female,SINGER
171099,Leelee Sobieski,NY,UNITED STATES,US,1983,Female,ACTOR
215966,Amare Stoudemire,FL,UNITED STATES,US,1982,Male,BASKETBALL PLAYER
216314,Eva Marie Saint,NJ,UNITED STATES,US,1924,Female,ACTOR
171549,Peter Fonda,NY,UNITED STATES,US,1940,Male,ACTOR
216416,Lady Bird Johnson,TX,United States,US,1912,Female,BUSINESSPERSON
216669,Paul Samuelson,IN,UNITED STATES,US,1915,Male,ECONOMIST
216774,Layne Staley,WA,United States,US,1967,Male,MUSICIAN
212500,Kerry King,CA,UNITED STATES,US,1964,Male,MUSICIAN
21131695,Robert F. Kennedy,MA,UNITED STATES,US,1925,Male,POLITICIAN
219349,Kate Hudson,CA,UNITED STATES,US,1979,Female,ACTOR
247727,Eugene Merle Shoemaker,CA,UNITED STATES,US,1928,Male,ASTRONOMER
219217,Gus Van Sant,KY,UNITED STATES,US,1952,Male,FILM DIRECTOR
276433,Haley Joel Osment,CA,UNITED STATES,US,1988,Male,ACTOR
172104,Linda McCartney,NY,UNITED STATES,US,1941,Female,COMPANION
1077432,George Davis Snell,MA,United States,US,1903,Male,BIOLOGIST
15654,John Quincy Adams,MA,UNITED STATES,US,1767,Male,POLITICIAN
10410626,John Adams,MA,UNITED STATES,US,1735,Male,POLITICIAN
221558,Kevin Kline,MO,UNITED STATES,US,1947,Male,ACTOR
221765,Geronimo,NM,United States,US,1829,Male,POLITICIAN
222165,Chris Cornell,WA,UNITED STATES,US,1964,Male,SINGER
222445,Rob Lowe,VA,United States,US,1964,Male,ACTOR
222469,Chris Evert,FL,UNITED STATES,US,1954,Female,TENNIS PLAYER
223215,Jim Jones,IN,UNITED STATES,US,1931,Male,EXTREMIST
412023,Rahm Emanuel,IL,UNITED STATES,US,1959,Male,POLITICIAN
173294,Darren Aronofsky,NY,UNITED STATES,US,1969,Male,FILM DIRECTOR
173905,David Baltimore,NY,UNITED STATES,US,1938,Male,BIOLOGIST
225497,Louise Fletcher,AL,UNITED STATES,US,1934,Female,ACTOR
180487,Steve Buscemi,NY,UNITED STATES,US,1957,Male,ACTOR
183417,John Frusciante,NY,UNITED STATES,US,1970,Male,MUSICIAN
183785,Susan Hayward,NY,UNITED STATES,US,1917,Female,ACTOR
230600,Robert K. Merton,PA,UNITED STATES,US,1910,Male,SOCIOLOGIST
302509,Laurie Holden,CA,UNITED STATES,US,1969,Female,ACTOR
230732,Charles Francis Richter,OH,United States,US,1900,Male,GEOLOGIST
414384,Vincente Minnelli,IL,UNITED STATES,US,1903,Male,FILM DIRECTOR
232142,Michael Stipe,GA,UNITED STATES,US,1960,Male,MUSICIAN
184860,Norah Jones,NY,UNITED STATES,US,1979,Female,MUSICIAN
154971,Rocky Marciano,MA,UNITED STATES,US,1923,Male,BOXER
343294,Bridget Fonda,CA,UNITED STATES,US,1964,Female,ACTOR
235323,Michael Keaton,PA,United States,US,1951,Male,ACTOR
187074,Judy Holliday,NY,UNITED STATES,US,1921,Female,ACTOR
235916,Jada Pinkett Smith,MD,UNITED STATES,US,1971,Female,ACTOR
235959,Farrah Fawcett,TX,United States,US,1947,Female,ACTOR
870771,Roderick MacKinnon,MA,UNITED STATES,US,1956,Male,CHEMIST
363856,George Takei,CA,United States,US,1937,Male,ACTOR
187098,Shirley Booth,NY,UNITED STATES,US,1898,Female,ACTOR
237523,Pocahontas,VA,United States,US,1595,Female,DIPLOMAT
422137,Joe Mantegna,IL,UNITED STATES,US,1947,Male,ACTOR
240092,Lawrence Klein,NE,UNITED STATES,US,1920,Male,ECONOMIST
405166,James Cromwell,CA,UNITED STATES,US,1940,Male,ACTOR
240611,Jason Newsted,MI,UNITED STATES,US,1963,Male,MUSICIAN
192005,Paul Wolfowitz,NY,UNITED STATES,US,1943,Male,POLITICIAN
240940,LeBron James,OH,UNITED STATES,US,1984,Male,BASKETBALL PLAYER
241367,Rosalynn Carter,GA,United States,US,1927,Female,COMPANION
192481,50 Cent,NY,United States,US,1975,Male,SINGER
242243,Carl Wieman,OR,United States,US,1951,Male,PHYSICIST
447301,Cheech Marin,CA,UNITED STATES,US,1946,Male,ACTOR
242530,Debra Winger,OH,United States,US,1955,Female,ACTOR
242596,Grant Wood,IA,UNITED STATES,US,1891,Male,PAINTER
242794,Theda Bara,OH,UNITED STATES,US,1885,Female,ACTOR
243368,Lara Flynn Boyle,IA,UNITED STATES,US,1970,Female,ACTOR
243685,Julianne Moore,NC,UNITED STATES,US,1960,Female,ACTOR
244910,Josh Hartnett,MN,UNITED STATES,US,1978,Male,ACTOR
453244,Josh Groban,CA,UNITED STATES,US,1981,Male,SINGER
245682,Willard Libby,UT,United States,US,1908,Male,CHEMIST
246185,Kobe Bryant,PA,UNITED STATES,US,1978,Male,BASKETBALL PLAYER
247463,Ryan Phillippe,DE,UNITED STATES,US,1974,Male,ACTOR
456746,Willis Lamb,CA,UNITED STATES,US,1913,Male,PHYSICIST
458428,"Freddie Prinze, Jr.",CA,UNITED STATES,US,1976,Male,ACTOR
248127,Tommy Lee Jones,TX,UNITED STATES,US,1946,Male,ACTOR
192746,Gerald Edelman,NY,United States,US,1929,Male,BIOLOGIST
199714,Matthew Broderick,NY,UNITED STATES,US,1962,Male,ACTOR
250256,Virginia Apgar,NJ,UNITED STATES,US,1909,Female,PHYSICIAN
205495,Richard Rorty,NY,UNITED STATES,US,1931,Male,PHILOSOPHER
252048,Samuel C. C. Ting,MI,UNITED STATES,US,1936,Male,PHYSICIST
252469,Edward Calvin Kendall,CT,United States,US,1886,Male,CHEMIST
252477,Philip Showalter Hench,PA,UNITED STATES,US,1896,Male,PHYSICIAN
430546,Jim Belushi,IL,UNITED STATES,US,1954,Male,ACTOR
205859,Steven Weinberg,NY,United States,US,1933,Male,PHYSICIST
254015,Dale Carnegie,MO,UNITED STATES,US,1888,Male,WRITER
255083,Josephine Baker,MO,UNITED STATES,US,1906,Female,DANCER
255286,James Van Allen,IA,UNITED STATES,US,1914,Male,ASTRONOMER
469030,John Myung,IL,UNITED STATES,US,1967,Male,MUSICIAN
255645,Wilt Chamberlain,PA,UNITED STATES,US,1936,Male,BASKETBALL PLAYER
255887,Jim Varney,KY,UNITED STATES,US,1949,Male,ACTOR
206442,Aaron Sorkin,NY,UNITED STATES,US,1961,Male,WRITER
256406,Christopher Lloyd,CT,UNITED STATES,US,1938,Male,ACTOR
256764,Lee De Forest,IA,UNITED STATES,US,1873,Male,INVENTOR
518700,Jennifer Hudson,IL,UNITED STATES,US,1981,Female,ACTOR
206724,Anne Bancroft,NY,UNITED STATES,US,1931,Female,ACTOR
208580,Priscilla Presley,NY,UNITED STATES,US,1945,Female,COMPANION
261035,Kelly Rowland,GA,UNITED STATES,US,1981,Female,SINGER
212860,Macaulay Culkin,NY,UNITED STATES,US,1980,Male,ACTOR
214210,Mary J. Blige,NY,UNITED STATES,US,1971,Female,SINGER
525038,Bernie Mac,IL,UNITED STATES,US,1957,Male,ACTOR
216359,Robert Solow,NY,UNITED STATES,US,1924,Male,ECONOMIST
545553,James B. Sumner,MA,UNITED STATES,US,1887,Male,CHEMIST
219358,Marisa Tomei,NY,UNITED STATES,US,1964,Female,ACTOR
262533,Richard Dean Anderson,MN,UNITED STATES,US,1950,Male,ACTOR
224484,Claire Danes,NY,UNITED STATES,US,1979,Female,ACTOR
265030,Kenny Rogers,TX,UNITED STATES,US,1938,Male,SINGER
226199,Nora Ephron,NY,UNITED STATES,US,1941,Female,WRITER
542932,Isiah Thomas,IL,UNITED STATES,US,1961,Male,BASKETBALL PLAYER
466673,James Horner,CA,UNITED STATES,US,1953,Male,COMPOSER
267720,Cordell Hull,TN,United States,US,1871,Male,POLITICIAN
268009,John Goodman,MO,UNITED STATES,US,1952,Male,ACTOR
484066,Juliette Lewis,CA,UNITED STATES,US,1973,Female,ACTOR
506739,Jon Lovitz,CA,UNITED STATES,US,1957,Male,ACTOR
228638,Ray Romano,NY,UNITED STATES,US,1957,Male,ACTOR
271874,Nathan Lane,NJ,UNITED STATES,US,1956,Male,ACTOR
272973,Michael Spence,NJ,UNITED STATES,US,1943,Male,ECONOMIST
235888,Jon Stewart,NY,UNITED STATES,US,1962,Male,PRESENTER
274539,Ashton Kutcher,IA,UNITED STATES,US,1978,Male,ACTOR
274900,Mark David Chapman,TX,UNITED STATES,US,1955,Male,MAFIOSO
237443,Joe Dassin,NY,UNITED STATES,US,1938,Male,SINGER
275259,Ferid Murad,IN,UNITED STATES,US,1936,Male,PHYSICIAN
